Column 1	coordinate location
Q6410996	52.7514,0.395442
Q6411006	53.9624,-1.0865
Q6411041	
Q6411042	
Q6411046	52.2046,0.1177
Q6411069	
Q6411071	
Q6411074	
Q6411075	
Q6411088	51.1103,-2.4544
Q6411092	51.3874,0.5016
Q6411101	
Q6411104	51.0774,-1.4873
Q6411105	
Q6411121	55.8650955979559,-4.26874126971506
Q6411122	55.9418715963841,-3.20281137653343
Q6411150	
Q6411256	
Q641129	
Q6411359	
Q641138	51.78333333,6.13333333
Q6411408	53.716,-1.879
Q6411487	53.41305556,-2.98941667
Q6411492	54.9632,-1.6162
Q6411527	53.3636,-0.0098
Q641159	
Q6411591	
Q64116	51.621666666667,-0.75166666666667
Q6411611	51.580416666667,0.11208333333333
Q641164	37.08333333,25.46666667
Q6411651	-33.8896,151.182
Q6411692	50.2166,-5.02769
Q6411696	51.3455,-0.020352
Q6411760	
Q6411770	53.1766,-1.0987
Q6411974	
Q6411990	
Q6412074	57.1496,-2.09411
Q6412075	51.4518,-2.5946
Q6412079	53.4812,-2.24582
Q6412085	-33.869303,151.212044
Q6412197	
Q64122	
Q6412211	
Q6412246	
Q6412248	
Q6412254	
Q641226	
Q641227	
Q64123	46.728333333333,8.1861111111111
Q6412304	
Q6412332	
Q641269	
Q641274	54.232730555556,-1.34205
Q6412785	
Q64128	
Q64128009	
Q6412869	51.4874,0.0561
Q641296	
Q6413000	51.53434166666666,-0.12195555555555555
Q6413027	50.787,-1.08119
Q6413028	40.6458,-73.9575
Q641304	
Q6413138	
Q641316	
Q641318	
Q641319	
Q6413251	51.545,-0.076
Q6413262	51.5384,-0.07676
Q6413308	51.5266,-0.01427
Q6413311	51.1454,-0.8749
Q6413358	51.286,1.086
Q64134	
Q6413546	
Q6413566	51.4096,-0.3003
Q641364	
Q6413645	17.968773,-76.797009
Q6413671	
Q6413749	52.498105555556,-2.1657388888889
Q64137792	
Q641378	
Q64139028	
Q6413917	56.3247,-2.75469
Q6413943	
Q6413949	51.5109,-0.1303
Q6413987	53.2615,-3.52909
Q6413996	
Q6414	45.633333333333,10.666666666667
Q6414015	56.7119,-3.70872
Q641406	
Q6414127	55.848,-4.28402
Q6414155	
Q6414195	
Q6414196	
Q6414444	
Q6414604	20.660833333333,-156.1
Q6414651	53.8826,-0.59049
Q6414683	54.8726,-3.81236
Q6414690	
Q64147	46.292222222222,7.8827777777778
Q641472	52.416667,13.533333
Q641479	
Q6414869	31.1821,76.5635
Q6414911	51.841,1.219
Q6415104	
Q64152	
Q64152520	
Q6415272	
Q64153217	
Q64153662	
Q641545	
Q641548	48.845,2.35306
Q6415499	
Q6415525	53.6414,-1.19838
Q6415557	55.8528,-3.82611
Q641556	45.438888888889,10.994444444444
Q64155967	
Q64155968	43.606806,3.893911
Q64155971	
Q64155975	
Q64155978	
Q64155991	
Q64156	47.516666666667,9.4333333333333
Q64156012	
Q64156013	
Q64156015	
Q64156017	47.887262,1.839991
Q64156019	
Q64156033	
Q6415638	54.266666666667,-0.96666666666667
Q6415667	54.0824,-0.880813
Q6415670	54.1334,-0.800093
Q641576	
Q6415781	
Q641589	
Q64159711	
Q64159795	48.561999,3.296915
Q64159800	
Q64159802	44.014525,1.366517
Q64159809	48.812532,2.238821
Q64159810	47.263212,-0.080172
Q64159817	43.424898,6.77111
Q64159821	
Q64159823	48.267046,2.693722
Q64159824	48.862117,2.441389
