Column1	coordinatelocation
Q763835	
Q763854	41.0059,28.97539722
Q76385919	
Q7638697	
Q7638720	
Q7638880	
Q7638894	
Q7638903	
Q7638904	
Q7638906	
Q7638910	
Q7638947	
Q7639008	
Q7639349	
Q7639359	
Q7639370	
Q7639396	
Q7639422	-38.7114,146.629
Q7639446	
Q7639452	
Q7639495	
Q7639501	
Q7639529	
Q7639596	
Q7639615	
Q7639665	
Q7639684	
Q7639690	54.9039,-1.3801
Q7639734	54.904254,-1.380449
Q764	
Q76400187	52.03901,-1.01717
Q7640073	
Q76402	
Q7640246	37.59130556,127.02213889
Q764027	
Q7640482	
Q764049	41.151666666667,-73.868888888889
Q764060	43.77245556,11.25179167
Q7640600	51.405,-0.656
Q764069	
Q7640706	
Q7640731	
Q7640797	54.7039,-1.70056
Q764080	
Q7641112	49.2665,-123.035
Q7641196	
Q7641342	
Q7641378	
Q764146	65.82,-107.08
Q764155	
Q7641656	
Q76417	
Q764184	
Q76419138	
Q764199	51.819,-0.198
Q7642014	
Q76421	18.95,72.8167
Q7642124	
Q764216	
Q7642201	
Q7642258	
Q76422905	
Q7642463	
Q76425	
Q76427	
Q7642783	
Q76431	
Q764318	
Q7643181	
Q76432	
Q764322	
Q764323	
Q7643261	
Q76433	
Q7643429	
Q7643472	
Q76435056	
Q7643562	
Q764362	44.290277777778,0.27555555555556
Q764369	50.86,4.69
Q76437	
Q764378	
Q76439358	
Q7643960	
Q7644014	
Q7644030	
Q76444063	
Q7644456	
Q7644488	
Q7644929	
Q76450	
Q764506	-35.059444444444,150.73805555556
Q76450698	
Q76451097	
Q76451240	
Q76451247	
Q76451271	
Q76451303	
Q764514	
Q76451407	
Q76451450	
Q76451517	
Q76451540	
Q76451950	
Q7645200	
Q76452770	
Q76452921	
Q76453115	
Q76453319	
Q764545	
Q764547	59.387777777778,18.736111111111
Q76455046	
Q76456	
Q76459	
Q764609	-35.261,174.122
Q7646121	
Q7646178	
Q7646188	55.9467,-3.18492
Q7646217	
Q76463035	
Q764639	
Q76464	
Q76465	
Q76465253	
Q76465631	
Q7646671	
Q7646711	44.017222222222,1.355
Q7646774	51.486,-0.05095
Q7646777	51.503907,-0.104498
Q76468	
Q7646822	51.216,-0.806
Q7646824	51.5079,-0.10476
Q7646859	
Q76469	
Q764701	50.4628,-3.53974
Q7647133	
Q7647137	
Q7647139	
Q7647177	
Q7647224	
Q764728	
Q76473	50.93463,-1.39595
Q76474	
Q764747	
Q764754	52.246667,0.7125
Q7647567	
Q76478	
Q764785	
Q7647892	
Q76479	
Q764793	44.68333333,10.1
Q7647953	
Q764802	
Q7648027	
Q764804	51.5713,-0.167654
Q764811	
Q7648124	
Q7648158	
Q764819	
Q7648269	
Q7648277	
Q76483	
Q7648374	
Q7648439	
Q764847	
Q7648513	
Q7648540	
Q76486	
Q76487	
Q7648722	
Q7648747	
Q7649008	
Q764906	48.8673,2.7790083333333
Q76491452	
Q7649223	
Q764925	
Q76493786	
Q7649381	
Q7649400	
Q7649402	
Q7649586	
Q7649972	-34.0372,151.1152
Q7649985	
Q7650000	
Q7650002	
Q765013	
Q7650196	53.436,-2.704
Q7650204	51.4092,0.23468
Q7650220	52.7667,0.1918
Q7650247	51.3419,-2.58261
Q7650284	51.5485,-0.0504308
Q7650289	
Q765031	
Q7650337	51.2,0.583333
Q7650343	52.11350428,-2.69477245
Q76506228	
Q76507	
Q76508	
Q7650840	
Q765087	
Q7650964	
Q765106	33.513541666667,36.305
	33.675361111111,36.055305555556
	33.454705555556,36.605280555556
Q7651114	
Q7651136	
Q76513	
Q76514543	
Q7651466	
Q765165	
Q765192	
Q7652010	
Q76521	
Q7652134	
Q7652326	
Q765243	
Q765245	
Q76526	
Q76526564	
Q765266	
Q7652786	
Q7653120	51.384,-0.950677
Q7653134	54.954,-1.684
Q76532	
Q7653413	51.5098,-0.13523
Q7653444	
Q7653450	51.51167312,-0.177061136
Q7653515	
Q7653520	-37.8264,145.005
	-37.8246,144.9888
	-37.8266,145.0222
Q7653533	
Q7653554	50.6102,-1.96145
Q7653559	50.6135,-1.98235
Q765356	
Q7653612	
Q7653627	52.736,-1.394
Q7653630	50.14,-5.07
Q7653655	
Q7653662	
Q7653665	51.7328,-3.83129
Q7653673	
Q7653691	
Q7653704	
Q7653721	
Q7653725	51.6165,-3.91844
Q7653729	
Q7653771	53.0639,-1.38389
Q7653826	
Q765389	
Q7654068	50.783,-1.6
Q76541	
Q7654151	
Q7654539	
Q765465	
Q7654863	
Q76549	
Q765499	
Q7654995	
Q7655115	
Q76551658	
Q765517	
Q7655320	
Q7655388	
Q765542	
Q7655431	
Q76555	
Q765552	29.5089,-97.4478
Q765553	36.216666666667,57.666666666667
Q7655553	
Q7655601	
Q765583	
Q7655942	
Q7655990	
Q76560	
Q765604	
Q765606	
Q765633	
Q765640	
Q765642	52.202222222222,0.11472222222222
Q765673	
Q765680	
Q765706	
Q765709	
Q76571	
Q765735	
Q76574	
Q765763	
Q765778	
Q765779	
Q76579	
Q765793	37.100277777778,58.509444444444
Q765803	
Q765814	
Q7658399	54.0506,-2.03117
Q7658404	
Q7658441	51.5617,-1.79107
Q7658482	52.654444444444,-1.8094444444444
Q765861	
Q7658626	
Q7658673	
Q7658790	
Q765880	
Q765896	
Q765899	43.317535,11.330901
Q76590	
Q76592	
Q7659241	
Q765925	
Q7659286	
Q7659422	
Q765946	
Q7659501	
Q7659515	
Q7659516	
Q7659535	
Q7659584	41.9844,-88.7031
Q7659670	
Q76597	
Q7659706	
Q7659736	
Q7659771	18.975,72.8258
Q7659776	51.4329,-0.069
Q7659800	
Q7659853	
Q7659855	
Q765989	
Q7659891	
Q7659916	
Q7659923	
Q7659947	
Q7659950	
Q7659974	
Q7659975	
Q7659994	
Q7659999	
Q766	18.18,-77.4
Q7660014	
Q7660041	46.2375,-60.2194
Q7660067	-33.859559,151.204583
Q7660076	
Q7660079	
Q766008	
Q7660146	
Q7660181	
Q7660211	
Q766031	
Q766034	48.521448,7.73871
Q76605	
Q7660541	
Q76605821	
Q76606	
Q76607	
Q7660764	
Q7660883	
Q7660887	
Q7660899	
Q7660925	
Q7660957	
Q7660983	
Q766099	
Q76611	
Q7661274	
Q76613	
Q7661427	
Q766145	44.044166666667,-123.07583333333
Q766166	
Q7661684	
Q7661746	
Q76618	
Q76621	
Q766213	
Q7662139	
Q76622	
Q766221	
Q7662223	53.3431,-2.64056
Q76623	
Q7662550	
Q7662551	
Q76626	
Q766275	
Q7662752	
Q766277	
Q7662796	
Q76628	
Q7663021	
Q766328	
Q7663337	
Q76634728	
Q766353	51.422,-0.3667
Q766357	
Q766362	
Q7663622	
Q7663678	
Q7663693	
Q7663694	
Q766373	
Q766382	
Q76638300	
Q7663920	
Q766397	
Q76641	
Q766417	
Q766437	
Q766456	
Q76647	
Q766492	51.484,-0.603
Q766501	45.156389,10.791111
Q766504	
Q76650418	
Q766539	
Q766543	
Q766551	
Q7665664	
Q766594	52.375238888889,-2.3162388888889
Q766644	
Q7666464	55.77465,12.59089
Q766669	
Q766711	
Q7667563	
Q766758	
Q766765	
Q766768	
Q7667718	
Q7667837	
Q76679	
Q7667968	
Q7668157	
Q7668197	
Q7668222	
Q7668224	
Q7668241	
Q76683	
Q766841	
Q7668644	
Q766872	56.701388888889,-5.2619444444444
Q766875	
Q766876	
Q7668780	
Q7668821	
Q7668844	
Q76691	
Q76692	
Q76693	
Q766930	
Q766938	49.193888888889,2.4858333333333
Q7669418	
Q766958	
Q7669610	
Q7669614	
Q7669617	
Q7669624	
Q7669628	
Q766965	
Q7669921	
Q7669999	
Q76703	
Q76703551	
Q7670476	
Q767049	52.533333333333,-2.0333333333333
Q76706	
Q76707	
Q7670740	
Q767089	35.183333333333,33.9
Q7670971	
Q76711	
Q76712	
Q7671220	
Q76713	
Q76713150	45.134166666667,8.4583333333333
Q76713152	45.134166666667,8.4583333333333
Q76713154	45.134166666667,8.4583333333333
Q76713156	45.134166666667,8.4583333333333
Q76713158	45.134166666667,8.4583333333333
Q76713161	45.134166666667,8.4583333333333
Q76713163	45.134166666667,8.4583333333333
Q7671526	
Q7671545	52.215,21.021111
Q76716	
Q767164	48.8286,2.22306
Q7671663	
Q7671670	
Q7671671	53.3065,-3.2357
Q7671677	
Q7671684	
Q76717	
Q7671713	
Q7671780	
Q7671784	
Q7671786	
Q76718	
Q7672060	52.00575,4.37047222
Q7672074	
Q767209	45.930555555556,6.7672222222222
Q76721	
Q767221	
Q767225	
Q76723	
Q7672446	
Q767249	
Q76725	
Q76726	
Q7672649	
Q767265	12.916666666667,92.716666666667
Q7672651	
Q76727	
Q7672731	
Q7672741	
Q76728	
Q76729	
Q7673092	
Q767319	
Q7673285	
Q767329	
Q767332	
Q7673471	53.296,-2.4131
Q767355	
Q767357	11.566666666667,-16.266666666667
Q76736	
Q767364	42.933611111111,-72.278055555556
Q76738	
Q7673910	
Q7673984	47.2475,-122.437
Q767414	
Q767429	
Q767435	
Q7674474	
Q76745	
Q76747	
Q767472	
Q7674938	51.682,-3.29781
Q7674943	
Q7674947	
Q7675043	39.1025,-84.503333
Q767507	
Q76751	
Q7675309	
Q76754	
Q767545	
Q767558	19.331928,-99.192106
Q7675800	
Q7675805	22.457,114.188
Q7675879	51.5864,-3.76898
Q767590	
Q7676058	
Q767608	
Q767615	45.631111111111,6.3586111111111
Q767626	
Q767631	
Q7676454	
Q76766	
Q7676603	
Q7676655	
Q7676703	13.0628,80.2615
Q76768	
Q76769401	
Q767700	40.7473,-73.984
Q7677036	
Q7677215	
Q767735	
Q76774	
Q7677639	
Q7677944	
Q7677960	
Q767798	55.9875,-3.4
Q7678006	51.8663,0.2671
Q767805	
Q767811	52.054,-1.773
Q7678182	
Q76784	
Q767840	
Q7678417	
Q767844	41.0167,28.9769
	41.01224,28.976018
Q767845	
Q7678478	4.9,-1.73333
Q7678568	
Q767858	52.114,-2.08
Q767860	35.88,-78.79
Q767871	
Q7678819	12.33333333,75.5
Q7678980	
Q7679045	53.3508,-6.25389
Q76791	
Q7679101	
Q7679221	52.5884,-3.57901
Q7679335	
Q767935	36.166666666667,28
Q7679393	
Q767943	
Q767950	39.9757,-75.2129
Q7679685	
Q7679725	
Q767979	
Q7680110	51.976,-3.991
Q768038	
Q7680416	
Q7680510	35.625059,139.424288
Q76807	
Q7680787	
Q7680903	35.0805,-106.619
Q7680939	
Q768102	40.6671,14.0955
Q7681165	53.4877,-2.0804
Q768123	48.0075,0.13611111111111
Q7681417	
Q76815	
Q768158	35.026389,137.401667
Q768166	
Q76817	48.723888888889,2.0841666666667
Q7681719	27.9484,-82.4619
Q768186	
Q7681908	52.6325,-1.69635
Q76820	
Q76821174	
Q7682252	
Q76823	
Q7682325	
Q7682381	
Q7682401	
Q7682408	-34.9241,138.6105
Q7682430	40.858527777778,-72.866527777778
Q76824392	51.508944444444445,-0.08755555555555555
Q7682509	
Q7682522	
Q7682579	54.897,-1.703
Q7682581	54.908,-1.675
Q768261	41.8,-6.75
Q768267	
Q768270	50.2725,4.8986
Q76828	
Q7682904	
Q768291	
Q7683053	51.271983333333,-1.5287194444444
Q76833	
Q76833623	53.18648,-2.892
Q768346	
Q7683545	51.364,1.046
Q76837	
Q768377	
Q768398	
Q7684026	
Q768415	
Q7684230	
Q7684312	
Q768446	38.895851,-77.039879
Q7684465	
Q76845	
Q76846862	
Q7684751	
Q768476	
Q7684837	53.245,-1.41383
Q7684839	53.2476,-1.41213
Q768496	
Q768505	
Q768506	40.018611111111,30.181388888889
Q768521	
Q76853	
Q76853097	51.49861111111111,-0.13305555555555557
Q768575	
Q7685922	
Q7685973	
Q7686030	
Q768654	53.708,-1.67
Q768675	
Q768692	52.63187,1.30101
Q7687072	
Q7687116	
Q768717	
Q768732	
Q7687360	
Q7687456	
Q7687474	-42.8819,147.332
Q7687681	
Q768780	
Q768790	
Q768792	
Q7687944	
Q7687969	
Q7688045	53.3277,-0.02042
Q76881	
Q76882	
Q7688379	
Q7688391	51.309,-0.243
Q7688400	
Q7688438	53.3304,-2.3835
Q7688440	53.3306,-2.38356
Q7688468	
Q7688487	
Q768855	
Q768857	
Q7688607	35.957743,-83.924033
Q7688652	37.2728,-79.9383
Q7688656	37.34188751282795,-121.6402459355092
Q7688781	51.0153,-3.1138
Q7688807	51.0263,-3.11549
Q7688820	51.0228,-3.1035
Q76889	
Q76891063	
Q7689122	
Q7689129	51.5255,-0.1286
Q7689135	51.5122,-0.1202
Q768914	45.8925,16.31055556
Q76892	
Q7689249	51.80739,-3.66865
Q768929	
Q76895	
Q7689500	
Q768971	
Q7689713	44.878,-76.149
Q7689810	53.3761,-1.4785
Q7689823	
Q7689870	
Q7689909	
Q769	12.116667,-61.666667
Q7690022	51.7554,-1.26
Q76902	
Q7690278	-42.4404,171.314
Q76904	
Q7690656	
Q769086	
Q76909	
Q769097	
Q769103	50.0542,6.03025
Q7691110	
Q7691116	
Q76912	
Q7691226	
Q769139	
Q76915	
Q769152	
Q7691621	54.9323,-1.6189
Q7691795	
Q76918	
Q7691848	
Q769186	53.421,-2.953
Q76919	
Q7691984	
Q7692025	54.427,-2.5982
Q7692110	
Q7692144	
Q7692218	
Q7692225	
Q7692240	
Q7692327	
Q7692348	
Q7692354	
Q7692360	
Q7692389	
Q7692419	
Q76925	45.413055555556,12.297222222222
Q7692537	
Q7692538	
Q7692562	
Q7692582	
Q7692585	
Q7692591	
Q7692619	
Q76927	
Q76930	
Q769337	
Q7693423	
Q769347	
Q7693496	
Q7693559	
Q7693644	
Q76936520	51.4953,-3.2186
Q7693742	
Q769394	
Q7693945	52.7397,-2.0788
Q7693949	
Q7694100	
Q76941091	51.15972222222222,13.463055555555556
Q769414	
Q7694175	
Q76943	
Q7694371	
Q7694402	
Q7694420	
Q7694421	
Q7694423	
Q7694424	
Q7694425	
Q7694427	
Q7694428	
Q7694430	
Q7694431	
Q769446	34.1833,-118.4333
Q769447	
Q7694524	
Q7694533	
Q7694543	
Q7694554	54.545,-1.927
Q7694555	-38.0333,144.05
Q7694622	51.085,-2.016
Q76948	
Q7694846	50.242,-5.305
Q7694920	
Q769493	
Q7694992	
Q7694999	50.5569,-3.4903
	50.556787,-3.490286
Q76951	
Q769519	
Q76952	
Q769541	
Q769549	
Q76956	
Q7695685	
Q7695794	51.5053,-0.115278
Q769591	31.204,121.554
Q769596	
Q76960	51.6453,4.5997
Q769603	
Q769608	
Q7696092	
Q7696099	
Q76961	
Q7696114	
Q7696117	
Q7696127	
Q7696143	
Q7696161	
Q7696209	
Q7696216	53.792777777778,-1.7505555555556
Q7696245	
Q769628	
Q769643	47.546944,11.789167
Q7696506	
Q769657	48.863333333333,2.3369444444444
Q76966	
Q769660	50.396,-4.473
Q769668	
Q76967	
Q769680	55.125,14.916666666667
Q769684	
Q7696866	
Q7696897	
Q769691	
Q7696949	54.9722,-1.59799
Q7696953	
Q7696954	
Q7696957	51.5134,-0.117279
Q769696	
Q7696975	
Q7696977	
Q7696983	
Q7696995	
Q7697173	
Q7697212	
Q769724	
Q769736	51.465,-0.43166667
Q7697462	
Q7697591	
Q7697622	
Q769765	32.763477777778,35.017977777778
Q769779	
Q7697842	
Q769801	
Q769804	
Q769815	
Q7698210	
Q769831	
Q7698315	
Q7698324	51.4746,-0.295484
Q7698373	
Q7698445	53.3456,-6.26372
Q7698561	51.4497,0.22517
Q76986	52.6231,23.9554
Q7698601	34.1014,-118.349
Q7698710	
Q7698713	37.5986,23.0744
Q7698772	53.4187,-1.388
Q769892	51.141430555556,0.59346111111111
Q769928	
Q7699399	
Q7699410	
Q7699427	
Q76995101	39.654166666,66.959722222
Q7699518	
Q7699617	
Q769964	41.898029,12.478194
Q76997	
Q769971	
Q7699779	
Q77	-33,-56
Q770	53.166667,5.669444
Q770016	
Q7700170	36.165556,-86.785278
Q7700206	36.1761,-85.5096
Q7700258	
Q770037	
Q7700567	
Q7700627	
Q7700688	
Q7700767	
Q77008	
Q7700834	51.07,0.68487
Q770100	
Q770103	
Q770135	
Q7701381	40.4415,-79.942
Q770154	
Q77017	
Q770177	
Q770183	
Q7701884	
Q7701890	
Q7701909	
Q7701936	
Q7701945	
Q7701946	
Q7701970	
Q7701975	
Q7702000	
Q7702006	
Q7702116	
Q7702138	
Q770215	
Q77022	
Q7702246	
Q77023152	
Q770238	
Q770263	
Q7702857	
Q770296	44.511111111111,2.0038888888889
Q7703108	41.8944,-87.6246
Q77033	
Q7703466	
Q770348	
Q77035	
Q7703611	
Q7703677	
Q7703744	
Q7703876	
Q7703957	
Q7704005	
Q7704011	
Q7704016	51.5106,-0.120833
Q7704086	
Q770416	
Q770417	
Q7704285	
Q7704373	
Q770441	
Q7704486	
Q7704519	
Q7704575	
Q770459	45.780694444444,3.0894444444444
Q7704741	
Q77048	
Q770486	52.8786,-0.35949
Q770487	
Q770496	60.293333333333,-140.92944444444
Q77050	
Q7705176	
Q7705189	
Q77052	
Q7705226	
Q7705274	
Q770536	44.585,33.592
Q7705430	
Q770556	
Q7705569	
Q77056	52.516666666667,5.05
Q7705605	
Q7705631	
Q7705645	
Q77056868	52.20341,0.11213
Q7705854	
Q770587	
Q7705895	
Q7705923	51.255,0.44
Q770597	
Q770599	50.8329,-0.2682
Q77062270	52.20109,0.119
Q770625	
Q7706309	
Q77063697	52.20257,0.11051
Q770639	50.38,3.08
Q77066	
Q770668	
Q77067	
Q7706974	52.5955,-2.16923
Q7707	
Q770702	
Q7707125	53.1518,-1.2794
Q77072	
Q7707202	
Q7707288	
Q77073	
Q770766	
Q77078	
Q7707947	
Q770797	41.894317,12.486861
Q77080538	
Q7708083	
Q77081150	
Q770818	51.928,-4.098
	51.9365,-4.08073
Q7708211	
Q770831	
Q7708430	
Q770845	
Q7708459	
Q7708461	
Q7708465	38.913889,-77.051944
Q7708469	43.6546,-79.3868
Q7708483	
Q7708485	
Q7708555	
Q7708559	
Q770863	
Q7708917	53.844,-1.734
Q7708919	53.8454,-1.72863
Q7708922	53.8081,-1.51833
Q7708963	
Q770899	
Q7709108	
Q7709167	
Q770918	55.766944,12.563333
Q77094271	
Q77094950	49.199444444,8.123055555
Q7709511	
Q77095209	49.199444444,8.123055555
Q77095352	49.199444444,8.123055555
Q77096	
Q7709612	
Q77097	
Q7709849	
Q7709863	
Q7709876	51.3862,-0.4321
Q7709897	
Q7709898	
Q7709917	
Q7709943	
Q7709947	
Q7709952	
Q7709956	
Q7709968	
Q771	42.3,-71.8
Q771012	
Q77102	
Q7710207	
Q7710258	
Q771035	
Q771042	48.178,16.2266
Q77105	
Q7710520	
Q7710788	
Q7710791	
Q7710952	
Q7710965	
Q7710986	
Q7711148	
Q77111945	
Q7711236	
Q7711266	
Q7711277	
Q7711483	51.517,-0.1075
Q77115	
Q7711555	
Q7711614	
Q7712122	
Q7712146	
Q77122	
Q771220	
Q7712269	
Q7712322	
Q7712362	
Q7712373	
Q7712389	
Q771239	50,8.27111
	50,8.2666666666667
Q77124	
Q7712481	
Q7712494	
Q77125	
Q7712555	
Q771260	-34.6,-58.483333333333
Q7712644	
Q771270	
Q7712712	51.56054722,-0.19832222
Q771272	
Q7712834	
Q7712875	
Q7712913	
Q7712945	
Q77130	
Q7713008	51.476,-0.15309
Q77131	
Q7713189	
Q7713212	55.4125,-1.70292
Q7713273	
Q771332	48.5844,7.74861
Q7713391	
Q771345	29.841944444444,31.334166666667
Q7713563	
Q7713594	
Q7713612	
Q7713716	
Q7713717	
Q7713718	
Q7713720	
Q7713721	
Q7713722	
Q7713723	
Q7713756	
Q7713888	
Q7713979	
Q7713991	55.8639,-4.25583
Q771405	26.9,72.2
Q7714156	
Q771427	
Q7714312	
Q7714323	
Q7714327	
Q7714336	51.5103,-0.129167
Q7714337	
Q7714403	
Q7714404	
Q771452	
Q7714609	
Q7714615	50.7414,-1.89781
Q7714636	51.4655,-0.1574
Q771465	34.762777777778,137.38166666667
Q7714671	
Q7714709	
Q7714771	
Q7714776	
Q7714777	
Q7714882	
Q7715050	
Q7715083	
Q7715166	
Q7715188	
Q7715196	
Q7715202	
Q7715344	54.7728,-1.57528
Q7715383	
Q7715415	
Q7715638	
Q7715697	
Q771572	40.7,-73.95
Q7715722	51.5258,-0.132778
Q7715761	
Q7715789	
Q7715895	
Q7715988	
Q7716010	
Q771605	
Q771606	
Q7716090	
Q7716128	
Q7716137	
Q771620	
Q7716237	
Q7716245	51.5193,-0.1248
Q7716267	
Q7716411	
Q7716424	
Q7716455	
Q7716503	
Q7716552	51.502,-0.1561
Q771658	
Q7716588	
Q7716684	
Q771670	
Q771681	48.838055555556,-1.5869444444444
Q771698	
Q7717037	
Q771726	
Q771734	
Q7717398	
Q7717517	
Q771754	
Q7717547	51.5383,-0.0205
Q771756	
Q7717634	
Q771773	
Q7717756	-26.0616,130.122
Q7717784	
Q7717785	
Q7717953	
Q7717954	
Q7717955	
Q7717956	
Q7717957	
Q7717958	
Q7717959	
Q7717960	
Q7717961	
Q7717962	
Q7717963	
Q7717964	
Q7717966	
Q7717967	
Q7717969	
Q7717970	
Q7717971	
Q7717972	
Q7717973	
Q7717974	
Q7717975	
Q7717976	
Q7717977	
Q7717979	
Q7717980	
Q771800	25.722805555556,-100.31205555556
Q7718135	
Q7718147	
Q7718169	
Q771821	51.061,-2.312
Q7718269	
Q7718320	
Q7718347	
Q7718367	
Q7718435	
Q7718461	
Q7718480	
Q7718586	
Q771861	
Q7718640	
Q7718662	
Q7718677	
Q771870	
Q7718759	
Q7718801	
Q77189	
Q7718933	
Q7718939	
Q7718954	
Q7718983	
Q7719	
Q7719061	51.4892,-0.184167
Q7719082	
Q7719099	
Q7719115	
Q7719145	
Q7719319	
Q7719334	
Q7719347	
Q771935	41.593194,1.837139
Q7719458	
Q7719459	
Q7719463	42.3544,-71.0626
Q7719466	
Q7719480	
Q7719557	
Q7719609	
Q7719718	
Q7719824	
Q7719847	
Q771986	51.641944444444,-2.675
Q7719878	
Q7719880	
Q771991	
Q7719983	51.0181,-3.1022
	51.017541,-3.101707
Q7719992	
Q772	52.9167,6.5833
Q7720031	
Q772019	
Q7720209	
Q7720224	
Q7720251	
Q7720257	
Q7720318	
Q7720319	
Q772032	
Q7720354	
Q7720385	
Q7720406	
Q7720454	
Q772054	
Q772056	
Q7720674	
Q7720704	
Q772071	
Q7720878	
Q7720889	
Q77209	
Q7720960	
Q7720965	
Q7720980	
Q7721	
Q7721061	
Q7721085	40.7547,-73.994
Q7721087	
Q7721100	
Q772112	
Q7721124	
Q7721274	
Q7721275	
Q7721281	
Q7721285	
Q7721323	
Q7721336	
Q7721341	
Q7721343	
Q7721382	43.660929,-79.383302
Q7721393	
Q7721464	51.5178,-0.126111
Q7721466	
Q7721517	
Q7721521	
Q7721525	
Q7721553	
Q7721569	54.9689,-1.61056
	54.96821,-1.61105
Q7721583	
Q7721588	
Q772162	52.365,0.48083333333333
Q7721670	
Q7721672	
Q7721791	51.5078,-0.137778
Q7721806	
Q7721863	
Q7721960	
Q7722	
Q7722005	
Q7722045	
Q7722059	51.467777777778,-0.215
Q7722068	
Q7722193	
Q7722215	
Q772238	
Q7722426	
Q7722470	
Q7722481	
Q7722484	
Q7722489	
Q7722588	
Q7722644	
Q772267	
Q772297	46.57909689,0.34763935
Q7723	
Q772304	
Q7723050	
Q7723053	
Q7723091	
Q7723096	
Q7723181	
Q7723211	
Q7723256	
Q7723272	
Q77233	
Q7723309	
Q7723391	
Q7723482	
Q772391	38.805805555556,-104.70077777778
Q7724	
Q7724161	
Q77242	
Q772421	51.426944444444,-0.17472222222222
Q77242291	51.51222222222222,-0.08888888888888888
Q772435	
Q77246898	
Q77246902	
Q77247005	
Q77247020	
Q77247090	
Q77247095	
Q7724780	
Q772496	
Q7725	
Q772507	55.533333333333,-2.8333333333333
Q7725101	
Q7725310	
Q772547	
Q7725501	51.5081,-0.0972222
Q7725634	
Q77257	
Q7726	
Q77260	
Q772614	50.338,-4.795
Q772636	
Q7726511	
Q7726512	
Q7726589	
Q7726636	
Q7726748	
Q7726788	
Q772680	49.381388888889,5.1697222222222
Q7726807	
Q7726826	51.5133,-0.1322
Q7726869	
Q7726898	
Q7726974	52.1879,-2.21675
Q7726993	
Q7726999	
Q7727	
Q7727230	
Q7727242	
Q7727288	
Q772733	
Q7727345	
Q7727370	
Q7727396	
Q77274	
Q7727408	51.464629,0.009382
Q7727419	
Q772742	
Q7727486	
Q7727516	
Q7727584	51.4451,-0.6093
Q7727643	
Q7727648	
Q7727653	51.4948,-0.0989
Q7727659	
Q7727721	
Q7727725	53.8269,-1.58139
Q7727734	
Q7727778	
Q7727786	
Q7727832	
Q77279	
Q7727913	
Q7727914	
Q7727939	
Q7728007	
Q772801	
Q7728046	55.0504,-3.5927
Q7728055	
Q7728122	
Q7728127	
Q77282	
Q7728223	51.6666,-0.6167
Q7728318	51.8394,-2.252
Q7728320	
Q7728364	
Q7728389	
Q772840	
Q7728438	
Q772845	
Q7728466	
Q7728545	
Q77286	
Q7728649	
Q772867	
Q77287	
Q772874	
Q7728754	32.7905,-96.8223
Q7728778	
Q7728789	
Q7728790	
Q77288	
Q7728819	
Q7728844	
Q7728848	
Q772886	48.84495,2.33919
Q772890	44.804722222222,10.325861111111
Q7729	
Q7729027	
Q7729062	
Q7729065	
Q7729086	
Q772909	
Q7729140	
Q7729161	
Q7729349	
Q7729421	
Q7729424	
Q7729442	
Q7729464	
Q7729663	
Q7729696	
Q7729766	
Q7729797	
Q77298	
Q7729805	
Q7729818	
Q7729909	51.4257,-1.78261
Q77299706	
Q77299708	
Q77299711	
Q77299713	
Q77299715	
Q77299717	
Q77299721	
Q77299725	
Q77299727	
Q773	52.5,6.5
Q7730029	
Q7730031	
Q773034	
Q7730355	
Q7730381	
Q7730396	51.4974,0.18236
Q7730511	
Q7730574	
Q7730595	
Q77306	
Q7730744	
Q77307945	
Q77308	
Q773087	
Q77309	
Q7731	
Q7731009	
Q7731023	51.5206,-0.1325
	51.520671,-0.132585
Q7731030	50.869019,0.012275
Q7731075	
Q773108	
Q7731096	
Q773114	
Q7731154	
Q77311668	
Q7731187	
Q7731190	
Q7731245	
Q7731288	50.8785,-0.2105
Q7731298	
Q7731313	
Q7731330	
Q7731334	52.204,0.1182
	52.204129,0.117954
Q7731355	
Q7731456	
Q773147	
Q77315	
Q7731585	
Q7731589	
Q7731591	
Q7731652	
Q77316721	
Q7731676	
Q7731727	
Q7731778	
Q773178	
Q7731855	
Q7731876	
Q7731943	
Q7731958	37.7844,-122.406
Q7731981	
Q7732	
Q7732003	
Q773213	29.391944444444444,79.45416666666667
Q7732151	
Q7732184	
Q7732208	52.4448,-2.37056
Q7732213	
Q7732216	
Q7732227	
Q7732235	
Q7732245	
Q7732263	
Q7732271	
Q7732276	29.7389,-95.3786
Q7732293	
Q7732337	
Q773235	
Q7732361	
Q7732413	50.6128,-2.4532
Q7732531	51.513888888889,-0.13055555555556
Q7732537	
Q7732597	
Q7732627	
Q7732639	
Q7732654	
Q7732913	
Q7733	
Q7733121	
Q7733131	
Q77331377	
Q7733148	
Q7733175	
Q7733240	
Q773325	34.948055555556,-81.934722222222
Q7733262	
Q7733327	
Q7733345	
Q7733452	
Q7733458	
Q7733497	
Q7733516	
Q7733547	
Q7733596	
Q7733609	
Q7733667	
Q7733855	
Q7733901	
Q7733903	
Q7733947	
Q7733989	
Q7734	
Q7734018	
Q773404	
Q7734107	
Q7734166	
Q7734189	
Q7734225	
Q773432	38.788611111111,-90.511666666667
Q7734338	
Q7734409	51.5082,-0.1433
Q773450	
Q7734541	
Q7734577	
Q773458	51.5206,-0.1477
Q7734630	
Q7734631	
Q7734670	
Q7734705	
Q77347966	
Q7734800	
Q7734813	55.8536,-4.19981
Q77348362	
Q7734881	
Q7734907	
Q7734912	51.5522,-0.1422
Q7734917	
